pid,day_in_study,post_treatment,female,post_lunch_activity,treat_pool,finished_study,treat_nap,max_pay_pvt,pv_average_inverse_rt,pv_falsestarts,pv_minorlapses,extra_work,pay_pvt_check,calc_pay,high_pay,pv_perf,age,pv_perf_post_std,pv_average_inverse_rt_post_std,pv_minorlapses_post_std,pv_falsestarts_post_std,composite_pvt,pv_perf_pre_std,pv_average_inverse_rt_pre_std,pv_minorlapses_pre_std,pv_falsestarts_pre_std,composite_pvt_baseline
5100.0,22,1.0,Male,nap,0.0,1.0,1.0,20.0,2.3976026,2.0,10.0,0.0,10.909067,11.0,0.0,11.0,4,-1.2767258,-1.3180537,-1.2156266,-0.061178293,-0.86495286,-1.3331773,-0.97996086,-1.4742264,-0.045191206,-0.8331261
5100.0,23,1.0,Male,nap,0.0,1.0,1.0,40.0,2.228397,0.0,18.0,0.0,18.23735,18.0,1.0,9.0,4,-2.5526352,-1.9087195,-2.849122,0.30557847,-1.4840877,-1.3331773,-0.97996086,-1.4742264,-0.045191206,-0.8331261
5100.0,24,1.0,Male,nap,0.0,1.0,1.0,40.0,2.4912481,1.0,11.0,0.0,22.039335,22.0,1.0,11.0,4,-1.2767258,-0.99115425,-1.4198135,0.12220009,-0.7629226,-1.3331773,-0.97996086,-1.4742264,-0.045191206,-0.8331261
5100.0,25,1.0,Male,nap,0.0,1.0,1.0,20.0,2.2964911,0.0,18.0,0.0,9.280805,9.0,0.0,9.0,4,-2.5526352,-1.671015,-2.849122,0.30557847,-1.4048529,-1.3331773,-0.97996086,-1.4742264,-0.045191206,-0.8331261
5100.0,26,1.0,Male,nap,0.0,1.0,1.0,40.0,2.4009647,0.0,8.0,0.0,22.935072,23.0,1.0,11.5,4,-0.9577485,-1.306317,-0.80725276,0.30557847,-0.60266376,-1.3331773,-0.97996086,-1.4742264,-0.045191206,-0.8331261
5100.0,27,1.0,Male,nap,0.0,1.0,1.0,40.0,2.274998,0.0,11.0,0.0,21.17244,21.0,1.0,10.5,4,-1.5957031,-1.7460438,-1.4198135,0.30557847,-0.9534263,-1.3331773,-0.97996086,-1.4742264,-0.045191206,-0.8331261
5100.0,28,1.0,Male,,0.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,-1.3331773,-0.97996086,-1.4742264,-0.045191206,-0.8331261
5101.0,1,0.0,Female,,0.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,2,0.0,Female,break,0.0,1.0,0.0,20.0,2.8067613,0.0,4.0,0.0,13.208912,13.0,0.0,13.0,3,-0.0008164741,0.11024403,0.009495026,0.30557847,0.14177251,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,3,0.0,Female,break,0.0,1.0,0.0,20.0,2.9774325,2.0,4.0,0.0,13.452406,13.0,0.0,13.0,3,-0.0008164741,0.7060259,0.009495026,-0.061178293,0.21811421,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,4,0.0,Female,break,0.0,1.0,0.0,40.0,2.336423,2.0,14.0,0.0,19.976416,20.0,1.0,10.0,3,-1.9146805,-1.5316206,-2.0323744,-0.061178293,-1.2083911,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,5,0.0,Female,typing,0.0,1.0,0.0,20.0,2.8490915,0.0,7.0,1.0,12.728303,13.0,0.0,13.0,3,-0.0008164741,0.2580112,-0.6030658,0.30557847,-0.013158709,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,6,0.0,Female,break,0.0,1.0,0.0,40.0,2.4902365,0.0,10.0,0.0,22.584982,23.0,1.0,11.5,3,-0.9577485,-0.9946856,-1.2156266,0.30557847,-0.63491124,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,7,0.0,Female,typing,0.0,1.0,0.0,20.0,2.4215863,3.0,7.0,1.0,11.466133,11.0,0.0,11.0,3,-1.2767258,-1.234331,-0.6030658,-0.24455667,-0.6939845,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,8,0.0,Female,typing,0.0,1.0,0.0,40.0,2.3559082,2.0,13.0,1.0,20.456799,20.0,1.0,10.0,3,-1.9146805,-1.4636012,-1.8281875,-0.061178293,-1.1176556,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,9,1.0,Female,break,0.0,1.0,0.0,40.0,2.5727665,2.0,7.0,0.0,23.81504,24.0,1.0,12.0,3,-0.6387711,-0.7065885,-0.6030658,-0.061178293,-0.4569442,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,10,1.0,Female,typing,0.0,1.0,0.0,20.0,2.5180466,2.0,6.0,1.0,11.971033,12.0,0.0,12.0,3,-0.6387711,-0.89760566,-0.39887884,-0.061178293,-0.45255426,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,11,1.0,Female,break,0.0,1.0,0.0,20.0,2.4039826,0.0,15.0,0.0,10.118133,10.0,0.0,10.0,3,-1.9146805,-1.2957821,-2.2365613,0.30557847,-1.0755883,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,12,1.0,Female,break,0.0,1.0,0.0,40.0,2.4391255,3.0,13.0,0.0,20.690207,21.0,1.0,10.5,3,-1.5957031,-1.1731046,-1.8281875,-0.24455667,-1.0819496,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,13,1.0,Female,break,0.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,14,1.0,Female,break,0.0,1.0,0.0,40.0,2.6569495,0.0,3.0,0.0,26.092031,26.0,1.0,13.0,3,-0.0008164741,-0.41272122,0.21368197,0.30557847,0.035513073,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,15,1.0,Female,typing,0.0,1.0,0.0,40.0,2.5571384,0.0,5.0,1.0,24.841547,25.0,1.0,12.5,3,-0.3197938,-0.7611433,-0.19469191,0.30557847,-0.21675226,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,16,1.0,Female,typing,0.0,1.0,0.0,20.0,2.7280204,1.0,4.0,1.0,12.940001,13.0,0.0,13.0,3,-0.0008164741,-0.16462573,0.009495026,0.12220009,-0.010976873,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,17,1.0,Female,typing,0.0,1.0,0.0,20.0,2.6065872,1.0,0.0,1.0,13.426067,13.0,0.0,13.0,3,-0.0008164741,-0.5885269,0.8262428,0.12220009,0.119972,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,18,1.0,Female,break,0.0,1.0,0.0,40.0,2.4886544,0.0,10.0,0.0,22.577448,23.0,1.0,11.5,3,-0.9577485,-1.0002086,-1.2156266,0.30557847,-0.63675225,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,19,1.0,Female,break,0.0,1.0,0.0,40.0,2.823878,0.0,0.0,0.0,28.04972,28.0,1.0,14.0,3,0.6371382,0.16999558,0.8262428,0.30557847,0.43393895,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,20,1.0,Female,typing,0.0,1.0,0.0,40.0,2.535673,1.0,5.0,1.0,24.576464,25.0,1.0,12.5,3,-0.3197938,-0.83607554,-0.19469191,0.12220009,-0.3028558,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,21,1.0,Female,typing,0.0,1.0,0.0,40.0,2.652043,0.0,4.0,1.0,25.68107,26.0,1.0,13.0,3,-0.0008164741,-0.4298486,0.009495026,0.30557847,-0.03825837,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,22,1.0,Female,typing,0.0,1.0,0.0,20.0,2.571532,1.0,5.0,1.0,12.3736105,12.0,0.0,12.0,3,-0.6387711,-0.710898,-0.19469191,0.12220009,-0.26112995,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,23,1.0,Female,typing,0.0,1.0,0.0,20.0,2.8156545,0.0,4.0,1.0,13.230086,13.0,0.0,13.0,3,-0.0008164741,0.14128873,0.009495026,0.30557847,0.15212074,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,24,1.0,Female,typing,0.0,1.0,0.0,,,,,1.0,,,,,3,,,,,,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,25,1.0,Female,typing,0.0,1.0,0.0,20.0,2.4419713,0.0,6.0,1.0,11.952767,12.0,0.0,12.0,3,-0.6387711,-1.1631706,-0.39887884,0.30557847,-0.41882366,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,26,1.0,Female,break,0.0,1.0,0.0,20.0,2.4729183,2.0,4.0,0.0,12.251182,12.0,0.0,12.0,3,-0.6387711,-1.0551404,0.009495026,-0.061178293,-0.36894122,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,27,1.0,Female,break,0.0,1.0,0.0,20.0,2.2051184,0.0,25.0,0.0,7.7066617,8.0,0.0,8.0,3,-3.1905897,-1.9899805,-4.278431,0.30557847,-1.9876109,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5101.0,28,1.0,Female,,0.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,-0.773822,-0.65850997,-0.78348964,0.38392353,-0.35269204
5102.0,1,0.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,2,0.0,Female,break,0.0,1.0,1.0,20.0,2.6012306,7.0,10.0,0.0,10.98673,11.0,0.0,11.0,4,-1.2767258,-0.60722566,-1.2156266,-0.9780702,-0.93364084,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,3,0.0,Female,break,0.0,1.0,1.0,20.0,2.7071118,4.0,5.0,0.0,12.45212,12.0,0.0,12.0,4,-0.6387711,-0.2376138,-0.19469191,-0.42793506,-0.28674692,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,4,0.0,Female,break,0.0,1.0,1.0,40.0,2.5366428,11.0,8.0,0.0,21.789627,22.0,1.0,11.0,4,-1.2767258,-0.8326899,-0.80725276,-1.7115837,-1.1171755,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,5,0.0,Female,break,0.0,1.0,1.0,40.0,2.7284718,1.0,7.0,0.0,24.71936,25.0,1.0,12.5,4,-0.3197938,-0.16305023,-0.6030658,0.12220009,-0.21463865,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,6,0.0,Female,typing,0.0,1.0,1.0,40.0,2.7646782,6.0,6.0,1.0,24.465036,24.0,1.0,12.0,4,-0.6387711,-0.036660068,-0.39887884,-0.7946918,-0.41007692,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,7,0.0,Female,typing,0.0,1.0,1.0,40.0,2.4868162,3.0,13.0,1.0,20.917305,21.0,1.0,10.5,4,-1.5957031,-1.0066254,-1.8281875,-0.24455667,-1.0264565,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,8,0.0,Female,break,0.0,1.0,1.0,40.0,2.4000382,8.0,6.0,0.0,22.402922,22.0,1.0,11.0,4,-1.2767258,-1.3095512,-0.39887884,-1.1614486,-0.95662624,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,9,1.0,Female,nap,1.0,1.0,1.0,40.0,2.5068667,1.0,4.0,0.0,24.826887,25.0,1.0,12.5,4,-0.3197938,-0.93663275,0.009495026,0.12220009,-0.26831254,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,10,1.0,Female,nap,1.0,1.0,1.0,20.0,2.65164,16.0,7.0,0.0,10.955249,11.0,0.0,11.0,4,-1.2767258,-0.43125597,-0.6030658,-2.6284757,-1.2209325,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,11,1.0,Female,nap,1.0,1.0,1.0,20.0,2.6561537,4.0,2.0,0.0,12.912187,13.0,0.0,13.0,4,-0.0008164741,-0.41549933,0.4178689,-0.42793506,-0.14185517,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,12,1.0,Female,nap,1.0,1.0,1.0,20.0,2.9721124,1.0,0.0,0.0,14.296366,14.0,0.0,14.0,4,0.6371382,0.68745446,0.8262428,0.12220009,0.5452991,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,13,1.0,Female,nap,1.0,1.0,1.0,20.0,2.6906223,10.0,3.0,0.0,12.311857,12.0,0.0,12.0,4,-0.6387711,-0.2951756,0.21368197,-1.5282053,-0.5365663,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,14,1.0,Female,nap,1.0,1.0,1.0,20.0,2.668077,5.0,2.0,0.0,12.859142,13.0,0.0,13.0,4,-0.0008164741,-0.37387726,0.4178689,-0.6113134,-0.18910725,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,15,1.0,Female,nap,1.0,1.0,1.0,40.0,2.6971817,2.0,1.0,0.0,26.733074,27.0,1.0,13.5,4,0.31816086,-0.27227807,0.6220558,-0.061178293,0.096199825,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,16,1.0,Female,nap,1.0,1.0,1.0,40.0,2.790897,1.0,4.0,0.0,26.179413,26.0,1.0,13.0,4,-0.0008164741,0.054864425,0.009495026,0.12220009,0.062186513,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,17,1.0,Female,nap,1.0,1.0,1.0,40.0,2.5439034,10.0,5.0,0.0,23.149858,23.0,1.0,11.5,4,-0.9577485,-0.80734456,-0.19469191,-1.5282053,-0.8434139,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,18,1.0,Female,nap,1.0,1.0,1.0,40.0,2.808328,0.0,0.0,0.0,27.975672,28.0,1.0,14.0,4,0.6371382,0.11571291,0.8262428,0.30557847,0.41584474,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,19,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7359922,9.0,5.0,0.0,12.113717,12.0,0.0,12.0,4,-0.6387711,-0.13679777,-0.19469191,-1.3448269,-0.5587722,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,20,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7905343,2.0,1.0,0.0,13.588805,14.0,0.0,14.0,4,0.6371382,0.053598534,0.6220558,-0.061178293,0.20482536,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,21,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7136526,0.0,1.0,0.0,13.56862,14.0,0.0,14.0,4,0.6371382,-0.21478115,0.6220558,0.30557847,0.23761772,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,22,1.0,Female,nap,1.0,1.0,1.0,40.0,2.97834,3.0,0.0,0.0,28.296654,28.0,1.0,14.0,4,0.6371382,0.7091935,0.8262428,-0.24455667,0.43029323,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,23,1.0,Female,nap,1.0,1.0,1.0,20.0,3.2232893,0.0,0.0,0.0,14.975839,15.0,0.0,15.0,4,1.2750928,1.5642666,0.8262428,0.30557847,0.89869595,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,24,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7983634,1.0,2.0,0.0,13.495081,13.0,0.0,13.0,4,-0.0008164741,0.080928795,0.4178689,0.12220009,0.20699927,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,25,1.0,Female,nap,1.0,1.0,1.0,40.0,2.5645127,19.0,3.0,0.0,22.557394,23.0,1.0,11.5,4,-0.9577485,-0.73540103,0.21368197,-3.1786108,-1.2334433,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,26,1.0,Female,nap,1.0,1.0,1.0,40.0,2.7083983,1.0,1.0,0.0,26.949354,27.0,1.0,13.5,4,0.31816086,-0.23312284,0.6220558,0.12220009,0.17037769,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,27,1.0,Female,nap,1.0,1.0,1.0,20.0,2.6126108,1.0,1.0,0.0,13.246611,13.0,0.0,13.0,4,-0.0008164741,-0.56749946,0.6220558,0.12220009,0.05891882,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5102.0,28,1.0,Female,,1.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,-0.9263734,-0.66606003,-0.65790105,-1.0941385,-0.8060332
5103.0,1,0.0,Male,,0.0,1.0,1.0,,,,,0.0,,,,,3,,,,,,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,2,0.0,Male,break,0.0,1.0,1.0,20.0,2.5357697,2.0,7.0,0.0,11.819432,12.0,0.0,12.0,3,-0.6387711,-0.83573765,-0.6030658,-0.061178293,-0.49999392,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,3,0.0,Male,break,0.0,1.0,1.0,40.0,2.7960043,2.0,1.0,0.0,27.203657,27.0,1.0,13.5,3,0.31816086,0.07269343,0.6220558,-0.061178293,0.21119033,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,4,0.0,Male,break,0.0,1.0,1.0,20.0,2.5369608,3.0,2.0,0.0,12.709827,13.0,0.0,13.0,3,-0.0008164741,-0.8315796,0.4178689,-0.24455667,-0.21942246,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,5,0.0,Male,break,0.0,1.0,1.0,20.0,2.5056806,1.0,4.0,0.0,12.41062,12.0,0.0,12.0,3,-0.6387711,-0.9407733,0.009495026,0.12220009,-0.26969272,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,6,0.0,Male,break,0.0,1.0,1.0,40.0,2.665471,0.0,7.0,0.0,24.582222,25.0,1.0,12.5,3,-0.3197938,-0.38297403,-0.6030658,0.30557847,-0.22682045,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,7,0.0,Male,typing,0.0,1.0,1.0,40.0,2.5250103,0.0,4.0,1.0,25.076153,25.0,1.0,12.5,3,-0.3197938,-0.87329656,0.009495026,0.30557847,-0.18607436,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,8,0.0,Male,break,0.0,1.0,1.0,20.0,2.4912474,1.0,6.0,0.0,11.988658,12.0,0.0,12.0,3,-0.6387711,-0.99115676,-0.39887884,0.12220009,-0.42261183,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,9,1.0,Male,nap,0.0,1.0,1.0,20.0,2.5126276,0.0,5.0,0.0,12.3147955,12.0,0.0,12.0,3,-0.6387711,-0.91652244,-0.19469191,0.30557847,-0.2685453,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,10,1.0,Male,nap,0.0,1.0,1.0,20.0,2.6907532,1.0,1.0,0.0,13.432665,13.0,0.0,13.0,3,-0.0008164741,-0.2947187,0.6220558,0.12220009,0.14984573,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,11,1.0,Male,nap,0.0,1.0,1.0,40.0,2.7182493,0.0,1.0,0.0,27.159128,27.0,1.0,13.5,3,0.31816086,-0.19873488,0.6220558,0.30557847,0.24296647,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,12,1.0,Male,nap,0.0,1.0,1.0,40.0,2.673499,0.0,0.0,0.0,27.33363,27.0,1.0,13.5,3,0.31816086,-0.35494965,0.8262428,0.30557847,0.2589572,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,13,1.0,Male,nap,0.0,1.0,1.0,40.0,2.5055363,0.0,4.0,0.0,24.98342,25.0,1.0,12.5,3,-0.3197938,-0.94127685,0.009495026,0.30557847,-0.20873445,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,14,1.0,Male,nap,0.0,1.0,1.0,20.0,2.6072323,0.0,1.0,0.0,13.315238,13.0,0.0,13.0,3,-0.0008164741,-0.58627474,0.6220558,0.30557847,0.11378652,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,15,1.0,Male,nap,0.0,1.0,1.0,20.0,2.4831572,0.0,5.0,0.0,12.244628,12.0,0.0,12.0,3,-0.6387711,-1.0193983,-0.19469191,0.30557847,-0.30283725,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,16,1.0,Male,nap,0.0,1.0,1.0,20.0,2.6258388,0.0,3.0,0.0,12.971943,13.0,0.0,13.0,3,-0.0008164741,-0.52132314,0.21368197,0.30557847,-0.0006875694,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,17,1.0,Male,nap,0.0,1.0,1.0,20.0,2.6475167,1.0,10.0,0.0,11.585534,12.0,0.0,12.0,3,-0.6387711,-0.44564936,-1.2156266,0.12220009,-0.5130253,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,18,1.0,Male,nap,0.0,1.0,1.0,20.0,2.425709,1.0,10.0,0.0,11.057421,11.0,0.0,11.0,3,-1.2767258,-1.2199392,-1.2156266,0.12220009,-0.7711219,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,19,1.0,Male,nap,0.0,1.0,1.0,20.0,2.6345742,1.0,0.0,0.0,13.492703,13.0,0.0,13.0,3,-0.0008164741,-0.4908294,0.8262428,0.12220009,0.15253782,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,20,1.0,Male,nap,0.0,1.0,1.0,40.0,2.7967455,0.0,1.0,0.0,27.53292,28.0,1.0,14.0,3,0.6371382,0.07528097,0.6220558,0.30557847,0.33430508,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,21,1.0,Male,nap,0.0,1.0,1.0,40.0,2.609856,0.0,4.0,0.0,25.480179,25.0,1.0,12.5,3,-0.3197938,-0.57711643,0.009495026,0.30557847,-0.08734764,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,22,1.0,Male,nap,0.0,1.0,1.0,40.0,2.6027555,0.0,4.0,0.0,25.446367,25.0,1.0,12.5,3,-0.3197938,-0.60190237,0.009495026,0.30557847,-0.09560962,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,23,1.0,Male,nap,0.0,1.0,1.0,20.0,2.442021,1.0,4.0,0.0,12.259049,12.0,0.0,12.0,3,-0.6387711,-1.1629975,0.009495026,0.12220009,-0.34376746,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,24,1.0,Male,nap,0.0,1.0,1.0,40.0,2.5865018,0.0,2.0,0.0,26.144163,26.0,1.0,13.0,3,-0.0008164741,-0.6586411,0.4178689,0.30557847,0.021602094,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,25,1.0,Male,nap,0.0,1.0,1.0,40.0,2.7529755,1.0,3.0,0.0,26.38643,26.0,1.0,13.0,3,-0.0008164741,-0.0775123,0.21368197,0.12220009,0.08612325,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,26,1.0,Male,nap,0.0,1.0,1.0,40.0,2.729075,0.0,1.0,0.0,27.21068,27.0,1.0,13.5,3,0.31816086,-0.16094458,0.6220558,0.30557847,0.25556323,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,27,1.0,Male,nap,0.0,1.0,1.0,40.0,2.5001667,0.0,3.0,0.0,25.345446,25.0,1.0,12.5,3,-0.3197938,-0.9600213,0.21368197,0.30557847,-0.1469203,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5103.0,28,1.0,Male,,0.0,1.0,1.0,,,,,0.0,,,,,3,,,,,,-0.1636172,-0.76846474,0.09563013,0.38392353,-0.096303694
5104.0,1,0.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,3,,,,,,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,2,0.0,Female,typing,0.0,1.0,1.0,40.0,2.444106,0.0,8.0,1.0,23.140507,23.0,1.0,11.5,3,-0.9577485,-1.1557184,-0.80725276,0.30557847,-0.55246425,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,3,0.0,Female,break,0.0,1.0,1.0,20.0,2.4775736,1.0,6.0,0.0,11.956101,12.0,0.0,12.0,3,-0.6387711,-1.0388894,-0.39887884,0.12220009,-0.43852273,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,4,0.0,Female,typing,0.0,1.0,1.0,40.0,2.4131894,0.0,14.0,1.0,20.667704,21.0,1.0,10.5,3,-1.5957031,-1.2636429,-2.0323744,0.30557847,-0.99681294,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,5,0.0,Female,typing,0.0,1.0,1.0,40.0,2.425202,0.0,13.0,1.0,21.112503,21.0,1.0,10.5,3,-1.5957031,-1.2217095,-1.8281875,0.30557847,-0.9147728,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,6,0.0,Female,break,0.0,1.0,1.0,40.0,2.366961,0.0,13.0,0.0,20.835165,21.0,1.0,10.5,3,-1.5957031,-1.4250177,-1.8281875,0.30557847,-0.9825422,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,7,0.0,Female,break,0.0,1.0,1.0,20.0,2.6223373,0.0,11.0,0.0,11.4132185,11.0,0.0,11.0,3,-1.2767258,-0.533546,-1.4198135,0.30557847,-0.5492603,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,8,0.0,Female,break,0.0,1.0,1.0,20.0,2.721873,0.0,2.0,0.0,13.394394,13.0,0.0,13.0,3,-0.0008164741,-0.18608512,0.4178689,0.30557847,0.17912075,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,9,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7162354,2.0,7.0,0.0,12.249112,12.0,0.0,12.0,3,-0.6387711,-0.20576511,-0.6030658,-0.061178293,-0.29000306,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,10,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,3,,,,,,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,11,1.0,Female,nap,1.0,1.0,1.0,40.0,2.6429875,0.0,4.0,0.0,25.637949,26.0,1.0,13.0,3,-0.0008164741,-0.46146008,0.009495026,0.30557847,-0.04879553,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,12,1.0,Female,nap,1.0,1.0,1.0,40.0,3.0304453,0.0,0.0,0.0,29.033373,29.0,1.0,14.5,3,0.9561155,0.89108396,0.8262428,0.30557847,0.67430174,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,13,1.0,Female,nap,1.0,1.0,1.0,20.0,2.8960278,0.0,1.0,0.0,14.002847,14.0,0.0,14.0,3,0.6371382,0.4218571,0.6220558,0.30557847,0.44983047,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
5104.0,14,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,3,,,,,,-1.0280745,-1.1232071,-1.0346665,0.76535887,-0.4641716
